CourseID,LectureID,Source,Topic,TopicLink
40355,8,WORKSHEET,Concordia,http://dbpedia.org/resource/Concordia_University
40355,8,WORKSHEET,Chatbot,http://dbpedia.org/resource/Chatbot
40355,8,WORKSHEET,Intelligent,http://dbpedia.org/resource/Artificial_intelligence
40355,8,WORKSHEET,University,http://dbpedia.org/resource/Main_Page
40355,8,WORKSHEET,McGill,http://dbpedia.org/resource/McGill_University
40355,8,WORKSHEET,algorithm,http://dbpedia.org/resource/Algorithm
40355,8,WORKSHEET,Steve Jobs,http://dbpedia.org/resource/Steve_Jobs
40355,9,WORKSHEET,Named Entity Recognition,http://dbpedia.org/resource/Named-entity_recognition
40355,9,WORKSHEET,Intelligent,http://dbpedia.org/resource/Artificial_intelligence
40355,9,WORKSHEET,POS,http://dbpedia.org/resource/Brown_Corpus
40355,9,WORKSHEET,spaCy,http://dbpedia.org/resource/SpaCy
40355,9,WORKSHEET,Concordia University,http://dbpedia.org/resource/Main_Page
40355,9,WORKSHEET,Waterloo,http://dbpedia.org/resource/Battle_of_Waterloo
40355,10,WORKSHEET,AI Intelligent,http://dbpedia.org/resource/Artificial_intelligence
40355,10,WORKSHEET,Japan,http://dbpedia.org/resource/Japan
40355,10,WORKSHEET,Perceptron,http://dbpedia.org/resource/Perceptron
40355,11,WORKSHEET,Intelligent,http://dbpedia.org/resource/Artificial_intelligence
40355,11,WORKSHEET,CNN,http://dbpedia.org/resource/Convolutional_neural_network
40353,2,WORKSHEET,algorithm,http://dbpedia.org/resource/Algorithm
40353,2,WORKSHEET,DFS,http://dbpedia.org/resource/Depth-first_search
40353,2,WORKSHEET,Applied Artificial Intelligence,http://dbpedia.org/resource/Applied_Artificial_Intelligence
40353,3,WORKSHEET,algorithm,http://dbpedia.org/resource/Algorithm
40353,3,WORKSHEET,Nim,http://dbpedia.org/resource/Nim
40353,3,WORKSHEET,Applied Artificial Intelligence,http://dbpedia.org/resource/Applied_Artificial_Intelligence
40353,3,WORKSHEET,Heuristic,http://dbpedia.org/resource/Heuristic
40353,4,WORKSHEET,AI,http://dbpedia.org/resource/Artificial_intelligence
40353,4,WORKSHEET,Applied Artificial Intelligence,http://dbpedia.org/resource/Applied_Artificial_Intelligence
40353,4,WORKSHEET,Bayes Classifier,http://dbpedia.org/resource/Bayes_classifier
40353,5,WORKSHEET,F Measure,http://dbpedia.org/resource/F1_score
40353,5,WORKSHEET,Roulette,http://dbpedia.org/resource/Roulette
40353,5,WORKSHEET,Entropy,http://dbpedia.org/resource/Entropy
40353,5,WORKSHEET,Applied Artificial Intelligence,http://dbpedia.org/resource/Applied_Artificial_Intelligence
40353,6,WORKSHEET,XOR,http://dbpedia.org/resource/Exclusive_or
40353,6,WORKSHEET,Perceptron,http://dbpedia.org/resource/Perceptron
40353,6,WORKSHEET,Applied Artificial Intelligence,http://dbpedia.org/resource/Applied_Artificial_Intelligence
40353,7,WORKSHEET,sigmoid function,http://dbpedia.org/resource/Sigmoid_function
40353,7,WORKSHEET,Applied Artificial Intelligence,http://dbpedia.org/resource/Applied_Artificial_Intelligence
40353,7,WORKSHEET,Autoencoder,http://dbpedia.org/resource/Autoencoder
40353,8,WORKSHEET,DBpedia,http://dbpedia.org/resource/DBpedia
40353,8,WORKSHEET,Facebook,http://dbpedia.org/resource/Facebook
40353,8,WORKSHEET,LinkedIn,http://dbpedia.org/resource/LinkedIn
40353,8,WORKSHEET,Concordia,http://dbpedia.org/resource/Concordia_University
40353,8,WORKSHEET,RDF Resource Description Framework,http://dbpedia.org/resource/Resource_Description_Framework
40353,8,WORKSHEET,Knowledge Graph,http://dbpedia.org/resource/Knowledge_Graph
40353,8,WORKSHEET,University,http://dbpedia.org/resource/Main_Page
40353,8,WORKSHEET,McGill,http://dbpedia.org/resource/McGill_University
40353,8,WORKSHEET,predicate,http://dbpedia.org/resource/SQL
40353,8,WORKSHEET,Applied Artificial Intelligence,http://dbpedia.org/resource/Applied_Artificial_Intelligence
40353,8,WORKSHEET,URI,http://dbpedia.org/resource/Uniform_Resource_Identifier
40353,8,WORKSHEET,Montreal,http://dbpedia.org/resource/Montreal
40353,9,WORKSHEET,FOAF,http://dbpedia.org/resource/FOAF_(ontology)
40353,9,WORKSHEET,Concordia University,http://dbpedia.org/resource/Main_Page
40353,9,WORKSHEET,N,http://dbpedia.org/resource/N-Triples
40353,9,WORKSHEET,RDF,http://dbpedia.org/resource/Resource_Description_Framework
40353,9,WORKSHEET,DBpedia,http://dbpedia.org/resource/DBpedia
40353,9,WORKSHEET,Wikidata,http://dbpedia.org/resource/Wikidata
40353,9,WORKSHEET,Applied Artificial Intelligence,http://dbpedia.org/resource/Applied_Artificial_Intelligence
40353,9,WORKSHEET,Montreal,http://dbpedia.org/resource/Montreal
40353,9,WORKSHEET,Quebec,http://dbpedia.org/resource/Quebec
40353,9,WORKSHEET,Canada,http://dbpedia.org/resource/Canada
40353,9,WORKSHEET,SPARQL,http://dbpedia.org/resource/SPARQL
40353,9,WORKSHEET,AI,http://dbpedia.org/resource/Artificial_intelligence
40353,9,WORKSHEET,Google Assistant,http://dbpedia.org/resource/Google_Assistant
40353,10,WORKSHEET,Word Sense Disambiguation,http://dbpedia.org/resource/Word-sense_disambiguation
40353,10,WORKSHEET,Potomac,http://dbpedia.org/resource/Potomac_River
40353,10,WORKSHEET,Applied Artificial Intelligence,http://dbpedia.org/resource/Applied_Artificial_Intelligence
40353,10,WORKSHEET,Chicago,http://dbpedia.org/resource/Chicago
40353,10,WORKSHEET,POS,http://dbpedia.org/resource/Brown_Corpus
40353,11,WORKSHEET,tf idf,http://dbpedia.org/resource/Tf–idf
40353,11,WORKSHEET,Python,http://dbpedia.org/resource/Pythonidae
40353,11,WORKSHEET,Concordia,http://dbpedia.org/resource/Concordia_University
40353,11,WORKSHEET,Applied Artificial Intelligence,http://dbpedia.org/resource/Applied_Artificial_Intelligence
40355,1,LAB,Linux,http://dbpedia.org/resource/Linux
40355,1,LAB,Python,http://dbpedia.org/resource/Monty_Python
40355,1,LAB,GitHub,http://dbpedia.org/resource/GitHub
40355,1,LAB,Concordia,http://dbpedia.org/resource/Concordia_University
40355,2,LAB,RDF,http://dbpedia.org/resource/Resource_Description_Framework
40355,2,LAB,JSON LD,http://dbpedia.org/resource/JSON-LD
40355,2,LAB,XML,http://dbpedia.org/resource/XML
40355,2,LAB,Schema RDFS,http://dbpedia.org/resource/RDF_Schema
40355,2,LAB,Java,http://dbpedia.org/resource/Java_virtual_machine
40355,2,LAB,Apache,http://dbpedia.org/resource/Apache_HTTP_Server
40355,2,LAB,Jena,http://dbpedia.org/resource/Apache_Jena
40355,2,LAB,Python,http://dbpedia.org/resource/Pythonidae
40355,2,LAB,FOAF,http://dbpedia.org/resource/FOAF_(ontology)
40355,2,LAB,rdfs,http://dbpedia.org/resource/RDF_Schema
40355,2,LAB,URI,http://dbpedia.org/resource/Uniform_Resource_Identifier
40355,2,LAB,SPARQL,http://dbpedia.org/resource/SPARQL
40355,2,LAB,Concordia,http://dbpedia.org/resource/Concordia_University
40355,2,LAB,XOR,http://dbpedia.org/resource/Bitwise_operation
40355,2,LAB,g1g1,http://dbpedia.org/resource/One_Laptop_per_Child
40355,2,LAB,DBpedia,http://dbpedia.org/resource/DBpedia
40355,2,LAB,University,http://dbpedia.org/resource/Main_Page
40355,3,LAB,FOAF,http://dbpedia.org/resource/FOAF_(ontology)
40355,3,LAB,Web Ontology Language,http://dbpedia.org/resource/Web_Ontology_Language
40355,3,LAB,RDFS,http://dbpedia.org/resource/RDF_Schema
40355,3,LAB,RDF,http://dbpedia.org/resource/Resource_Description_Framework
40355,3,LAB,Concordia,http://dbpedia.org/resource/Concordia_University
40355,3,LAB,DBpedia,http://dbpedia.org/resource/DBpedia
40355,3,LAB,University,http://dbpedia.org/resource/Main_Page
40355,3,LAB,Montreal,http://dbpedia.org/resource/Montreal
40355,4,LAB,SPARQL,http://dbpedia.org/resource/SPARQL
40355,4,LAB,Moodle,http://dbpedia.org/resource/Moodle
40355,4,LAB,DBpedia,http://dbpedia.org/resource/DBpedia
40355,4,LAB,Berlin,http://dbpedia.org/resource/Berlin
40355,4,LAB,rdfs,http://dbpedia.org/resource/RDF_Schema
40355,4,LAB,Siri,http://dbpedia.org/resource/Siri
40355,4,LAB,Alexa,http://dbpedia.org/resource/Amazon_Alexa
40355,4,LAB,Canada,http://dbpedia.org/resource/Canada
40355,4,LAB,Concordia University,http://dbpedia.org/resource/Main_Page
40355,4,LAB,Alma,http://dbpedia.org/resource/Alma_Mahler
40355,4,LAB,Apache,http://dbpedia.org/resource/Apache_HTTP_Server
40355,4,LAB,Fuseki fuseki,http://dbpedia.org/resource/Fuseki
40355,4,LAB,chmod,http://dbpedia.org/resource/Chmod
40355,4,LAB,JDK,http://dbpedia.org/resource/Java_Development_Kit
40355,4,LAB,Jena,http://dbpedia.org/resource/Apache_Jena
40355,4,LAB,FOAF,http://dbpedia.org/resource/FOAF_(ontology)
40355,4,LAB,Smart,http://dbpedia.org/resource/Smart_device
40355,5,LAB,SPARQL,http://dbpedia.org/resource/SPARQL
40355,5,LAB,Linux,http://dbpedia.org/resource/Linux
40355,5,LAB,Windows,http://dbpedia.org/resource/Microsoft_Windows
40355,5,LAB,DBpedia,http://dbpedia.org/resource/DBpedia
40355,5,LAB,Canada,http://dbpedia.org/resource/Canada
40355,5,LAB,Concordia University,http://dbpedia.org/resource/Main_Page
40355,5,LAB,Wikidata,http://dbpedia.org/resource/Wikidata
40355,5,LAB,Apache,http://dbpedia.org/resource/Apache_HTTP_Server
40355,5,LAB,Fuseki,http://dbpedia.org/resource/Fuseki
40355,5,LAB,Moodle,http://dbpedia.org/resource/Moodle
40355,5,LAB,Open Data,http://dbpedia.org/resource/Linked_data
40355,5,LAB,Pablo Picasso,http://dbpedia.org/resource/Pablo_Picasso
40355,5,LAB,rdfs,http://dbpedia.org/resource/RDF_Schema
40355,5,LAB,NextProt,http://dbpedia.org/resource/NeXtProt
40355,5,LAB,JSON,http://dbpedia.org/resource/JSON
40355,5,LAB,URI,http://dbpedia.org/resource/Uniform_Resource_Identifier
40355,5,LAB,Paris Hilton,http://dbpedia.org/resource/Paris_Hilton
40355,5,LAB,Docker,http://dbpedia.org/resource/Stevedore
40355,5,LAB,Quebec,http://dbpedia.org/resource/Quebec
40355,5,LAB,Loyola College,http://dbpedia.org/resource/Loyola_University_Maryland
40355,5,LAB,Sir George Williams,http://dbpedia.org/resource/Concordia_University
40355,6,LAB,scikit learn,http://dbpedia.org/resource/Scikit-learn
40355,6,LAB,Python,http://dbpedia.org/resource/Monty_Python
40355,6,LAB,Wikidata,http://dbpedia.org/resource/Wikidata
40355,6,LAB,NumPy,http://dbpedia.org/resource/NumPy
40355,6,LAB,MovieLens,http://dbpedia.org/resource/MovieLens
40355,6,LAB,Toy Story,http://dbpedia.org/resource/Toy_Story_2
40355,6,LAB,Lego,http://dbpedia.org/resource/Lego
40355,7,LAB,Python,http://dbpedia.org/resource/Monty_Python
40355,7,LAB,tf,http://dbpedia.org/resource/Tf–idf
40355,7,LAB,scikit,http://dbpedia.org/resource/Scikit-learn
40355,7,LAB,Moodle,http://dbpedia.org/resource/Moodle
40355,7,LAB,MovieLens,http://dbpedia.org/resource/MovieLens
40355,7,LAB,TF IDF,http://dbpedia.org/resource/Tf–idf
40355,7,LAB,Scikit,http://dbpedia.org/resource/Scikit-learn
40355,7,LAB,Google,http://dbpedia.org/resource/Google
40355,7,LAB,Usenet,http://dbpedia.org/resource/Usenet
40355,7,LAB,NLP,http://dbpedia.org/resource/Natural_language_processing
40355,7,LAB,NuBus,http://dbpedia.org/resource/NuBus
40355,7,LAB,Lucene,http://dbpedia.org/resource/Apache_Lucene
40355,7,LAB,Elasticsearch,http://dbpedia.org/resource/Elasticsearch
40355,7,LAB,Solr,http://dbpedia.org/resource/Apache_Solr
40355,8,LAB,algorithm,http://dbpedia.org/resource/Algorithm
40355,8,LAB,TF IDF,http://dbpedia.org/resource/Tf–idf
40355,8,LAB,scikit learn,http://dbpedia.org/resource/Scikit-learn
40355,8,LAB,Moodle,http://dbpedia.org/resource/Moodle
40355,9,LAB,AIML Artificial Intelligence Markup Language,http://dbpedia.org/resource/AIML
40355,9,LAB,Intelligent,http://dbpedia.org/resource/Artificial_intelligence
40355,9,LAB,Applied,http://dbpedia.org/resource/Applied_Artificial_Intelligence
40355,9,LAB,Python,http://dbpedia.org/resource/Monty_Python
40355,9,LAB,Amazon Lex,http://dbpedia.org/resource/Amazon_Lex
40355,9,LAB,Google,http://dbpedia.org/resource/Google
40355,9,LAB,Skype,http://dbpedia.org/resource/Skype
40355,9,LAB,Twitter,http://dbpedia.org/resource/Twitter
40355,9,LAB,Facebook Messenger,http://dbpedia.org/resource/Facebook_Messenger
40355,9,LAB,Rasa,http://dbpedia.org/resource/Saint_Jonas'_Festival
40355,9,LAB,Chatterbot,http://dbpedia.org/resource/Chatbot
40355,9,LAB,Numpy,http://dbpedia.org/resource/NumPy
40355,9,LAB,OEM,http://dbpedia.org/resource/Original_equipment_manufacturer
40355,9,LAB,Whirlpool,http://dbpedia.org/resource/Whirlpool
40355,9,LAB,Kitchen,http://dbpedia.org/resource/KitchenAid
40355,9,LAB,Blender,http://dbpedia.org/resource/Blender
40355,9,LAB,Kitchenaid,http://dbpedia.org/resource/KitchenAid
40355,9,LAB,algorithm,http://dbpedia.org/resource/Algorithm
40355,9,LAB,Concordia,http://dbpedia.org/resource/Concordia_University
40355,9,LAB,McGill,http://dbpedia.org/resource/McGill_University
40355,9,LAB,tf,http://dbpedia.org/resource/Tf–idf
40355,9,LAB,scikit,http://dbpedia.org/resource/Scikit-learn
40355,9,LAB,Orinoco,http://dbpedia.org/resource/Orinoco
40355,9,LAB,Canada,http://dbpedia.org/resource/Canada
40355,10,LAB,spaCy,http://dbpedia.org/resource/SpaCy
40355,10,LAB,Python,http://dbpedia.org/resource/Monty_Python
40355,10,LAB,Rasa,http://dbpedia.org/resource/Saint_Jonas'_Festival
40355,10,LAB,Amazon,http://dbpedia.org/resource/Amazons
40355,10,LAB,Natural Language Processing,http://dbpedia.org/resource/Natural_language_processing
40355,10,LAB,UIMA,http://dbpedia.org/resource/UIMA
40355,10,LAB,NLTK,http://dbpedia.org/resource/Natural_Language_Toolkit
40355,10,LAB,POS,http://dbpedia.org/resource/Brown_Corpus
40355,10,LAB,Chicago,http://dbpedia.org/resource/Chicago
40355,10,LAB,Krypton,http://dbpedia.org/resource/Krypton
40355,10,LAB,Kal El,http://dbpedia.org/resource/Superman
40355,10,LAB,Smallville,http://dbpedia.org/resource/Smallville
40355,10,LAB,Martha Kent,http://dbpedia.org/resource/Jonathan_and_Martha_Kent
40355,10,LAB,Clark Superman,http://dbpedia.org/resource/Superman
40355,10,LAB,Metropolis,http://dbpedia.org/resource/Metropolis
40355,10,LAB,Daily Planet,http://dbpedia.org/resource/Daily_Planet
40355,10,LAB,Lois Lane,http://dbpedia.org/resource/Lois_Lane
40355,10,LAB,Jimmy Olsen,http://dbpedia.org/resource/Jimmy_Olsen
40355,10,LAB,Perry White,http://dbpedia.org/resource/Perry_White
40355,10,LAB,Lex Luthor,http://dbpedia.org/resource/Lex_Luthor
40355,10,LAB,Governor,http://dbpedia.org/resource/Governor
40355,10,LAB,Named Entity Recognition,http://dbpedia.org/resource/Named-entity_recognition
40355,10,LAB,Google,http://dbpedia.org/resource/Google
40355,10,LAB,tf,http://dbpedia.org/resource/Tf–idf
40355,10,LAB,scikit,http://dbpedia.org/resource/Scikit-learn
40355,10,LAB,Concordia,http://dbpedia.org/resource/Concordia_University
40355,10,LAB,McGill,http://dbpedia.org/resource/McGill_University
40355,10,LAB,sklearn,http://dbpedia.org/resource/Scikit-learn
40355,10,LAB,Matplotlib,http://dbpedia.org/resource/Matplotlib
40355,10,LAB,SPARQL,http://dbpedia.org/resource/SPARQL
40355,10,LAB,WhatsApp,http://dbpedia.org/resource/WhatsApp
40355,10,LAB,SpaCy,http://dbpedia.org/resource/SpaCy
40355,10,LAB,Tensorflow,http://dbpedia.org/resource/TensorFlow
40355,10,LAB,API,http://dbpedia.org/resource/Application_programming_interface
40355,10,LAB,Fuseki,http://dbpedia.org/resource/Fuseki
40355,11,LAB,spaCy,http://dbpedia.org/resource/SpaCy
40355,11,LAB,Concordia University,http://dbpedia.org/resource/Main_Page
40355,11,LAB,Montreal,http://dbpedia.org/resource/Montreal
40355,11,LAB,Quebec,http://dbpedia.org/resource/Quebec
40355,11,LAB,Canada,http://dbpedia.org/resource/Canada
40355,11,LAB,Loyola College,http://dbpedia.org/resource/Loyola_University_Maryland
40355,11,LAB,Sir George Williams,http://dbpedia.org/resource/Concordia_University
40355,11,LAB,McGill,http://dbpedia.org/resource/McGill_University
40355,11,LAB,Downtown,http://dbpedia.org/resource/Downtown_Montreal
40355,11,LAB,Notre Dame de - Grâce,http://dbpedia.org/resource/Our_Lady_of_Graces
40355,11,LAB,POS,http://dbpedia.org/resource/Brown_Corpus
40355,11,LAB,Python,http://dbpedia.org/resource/Monty_Python
40355,11,LAB,Perceptron,http://dbpedia.org/resource/Perceptron
40355,11,LAB,scikit learn,http://dbpedia.org/resource/Scikit-learn
40355,11,LAB,XOR,http://dbpedia.org/resource/Exclusive_or
40355,11,LAB,tf,http://dbpedia.org/resource/Tf–idf
40355,11,LAB,k,http://dbpedia.org/resource/K-means_clustering
40355,11,LAB,Gensim,http://dbpedia.org/resource/Gensim
40355,11,LAB,Keras,http://dbpedia.org/resource/Keras
40355,11,LAB,TensorFlow,http://dbpedia.org/resource/TensorFlow
40355,11,LAB,Rasa,http://dbpedia.org/resource/Saint_Jonas'_Festival
40353,1,LAB,Python,http://dbpedia.org/resource/Monty_Python
40353,1,LAB,Anaconda,http://dbpedia.org/resource/Anaconda
40353,1,LAB,IDE,http://dbpedia.org/resource/Integrated_development_environment
40353,1,LAB,Java,http://dbpedia.org/resource/Java_virtual_machine
40353,1,LAB,Unix,http://dbpedia.org/resource/Unix
40353,1,LAB,Windows,http://dbpedia.org/resource/Microsoft_Windows
40353,1,LAB,Git,http://dbpedia.org/resource/Git
40353,1,LAB,Clang,http://dbpedia.org/resource/Clang
40353,1,LAB,rhombus,http://dbpedia.org/resource/Rhombus
40353,1,LAB,algorithm,http://dbpedia.org/resource/Algorithm
40353,1,LAB,Berkeley,http://dbpedia.org/resource/George_Berkeley
40353,1,LAB,Stanford,http://dbpedia.org/resource/Stanford_University
40353,1,LAB,Bowl,http://dbpedia.org/resource/Berkeley_Bowl
40353,1,LAB,Safari,http://dbpedia.org/resource/Safari_Books_Online
40353,1,LAB,Concordia,http://dbpedia.org/resource/Concordia_University
40353,1,LAB,UC,http://dbpedia.org/resource/University_of_California
40353,1,LAB,Pacman,http://dbpedia.org/resource/Arch_Linux
40353,1,LAB,AI,http://dbpedia.org/resource/Artificial_intelligence
40353,2,LAB,Applied Artificial Intelligence,http://dbpedia.org/resource/Applied_Artificial_Intelligence
40353,2,LAB,Frisbee,http://dbpedia.org/resource/Frisbee
40353,3,LAB,Applied Artificial Intelligence,http://dbpedia.org/resource/Applied_Artificial_Intelligence
40353,4,LAB,Applied Artificial Intelligence,http://dbpedia.org/resource/Applied_Artificial_Intelligence
40353,4,LAB,Naïve Bayes,http://dbpedia.org/resource/Naive_Bayes_classifier
40353,4,LAB,kami,http://dbpedia.org/resource/Kami
40353,4,LAB,Google,http://dbpedia.org/resource/Google
40353,4,LAB,Python,http://dbpedia.org/resource/Monty_Python
40353,4,LAB,Classifier,http://dbpedia.org/resource/Bayes_classifier
40353,5,LAB,Applied Artificial Intelligence,http://dbpedia.org/resource/Applied_Artificial_Intelligence
40353,5,LAB,scikit sklearn learn,http://dbpedia.org/resource/Scikit-learn
40353,5,LAB,Naïve Bayes,http://dbpedia.org/resource/Naive_Bayes_classifier
40353,5,LAB,Iris,http://dbpedia.org/resource/Iris_subg._Iris
40353,5,LAB,Forillon National Park,http://dbpedia.org/resource/Forillon_National_Park
40353,5,LAB,Canada,http://dbpedia.org/resource/Canada
40353,5,LAB,Quebec,http://dbpedia.org/resource/Quebec
40353,5,LAB,Creative Commons,http://dbpedia.org/resource/Creative_Commons_license
40353,6,LAB,Applied Artificial Intelligence,http://dbpedia.org/resource/Applied_Artificial_Intelligence
40353,6,LAB,scikit,http://dbpedia.org/resource/Scikit-learn
40353,6,LAB,Alison,http://dbpedia.org/resource/Alison_DiLaurentis
40353,6,LAB,Simon,http://dbpedia.org/resource/Herbert_A._Simon
40353,6,LAB,Python,http://dbpedia.org/resource/Monty_Python
40353,6,LAB,Perceptron,http://dbpedia.org/resource/Perceptron
40353,6,LAB,XOR,http://dbpedia.org/resource/Exclusive_or
40353,6,LAB,Sigmoid,http://dbpedia.org/resource/Sigmoid_function
40353,6,LAB,MNIST,http://dbpedia.org/resource/MNIST_database
40353,6,LAB,learn,http://dbpedia.org/resource/Scikit-learn
40353,6,LAB,algorithm,http://dbpedia.org/resource/Algorithm
40353,7,LAB,Applied Artificial Intelligence,http://dbpedia.org/resource/Applied_Artificial_Intelligence
40353,7,LAB,PyTorch,http://dbpedia.org/resource/PyTorch
40353,7,LAB,convolutional neural,http://dbpedia.org/resource/Convolutional_neural_network
40353,7,LAB,MNIST,http://dbpedia.org/resource/MNIST_database
40353,7,LAB,Python,http://dbpedia.org/resource/Pythonidae
40353,7,LAB,CNN,http://dbpedia.org/resource/Convolutional_neural_network
40353,7,LAB,scikit,http://dbpedia.org/resource/Scikit-learn
40353,8,LAB,Applied Artificial Intelligence,http://dbpedia.org/resource/Applied_Artificial_Intelligence
40353,8,LAB,RDF,http://dbpedia.org/resource/Resource_Description_Framework
40353,8,LAB,DBpedia,http://dbpedia.org/resource/DBpedia
40353,8,LAB,JSON LD,http://dbpedia.org/resource/JSON-LD
40353,8,LAB,XML,http://dbpedia.org/resource/XML
40353,8,LAB,Schema RDFS,http://dbpedia.org/resource/RDF_Schema
40353,8,LAB,Java,http://dbpedia.org/resource/Java_virtual_machine
40353,8,LAB,FOAF,http://dbpedia.org/resource/FOAF_(ontology)
40353,8,LAB,rdfs,http://dbpedia.org/resource/RDF_Schema
40353,8,LAB,Python,http://dbpedia.org/resource/Pythonidae
40353,8,LAB,URI,http://dbpedia.org/resource/Uniform_Resource_Identifier
40353,8,LAB,g1g1,http://dbpedia.org/resource/One_Laptop_per_Child
40353,8,LAB,Concordia University,http://dbpedia.org/resource/Main_Page
40353,9,LAB,Applied Artificial Intelligence,http://dbpedia.org/resource/Applied_Artificial_Intelligence
40353,9,LAB,RDF Schema RDFS,http://dbpedia.org/resource/RDF_Schema
40353,9,LAB,Concordia,http://dbpedia.org/resource/Concordia_University
40353,9,LAB,FOAF,http://dbpedia.org/resource/FOAF_(ontology)
40353,9,LAB,DBpedia,http://dbpedia.org/resource/DBpedia
40353,9,LAB,University,http://dbpedia.org/resource/Main_Page
40353,9,LAB,Montreal,http://dbpedia.org/resource/Montreal
40353,9,LAB,AI,http://dbpedia.org/resource/Artificial_intelligence
40353,9,LAB,Quebec,http://dbpedia.org/resource/Quebec
40353,9,LAB,Loyola College,http://dbpedia.org/resource/Loyola_University_Maryland
40353,9,LAB,URI,http://dbpedia.org/resource/Uniform_Resource_Identifier
40353,9,LAB,Alexa,http://dbpedia.org/resource/Amazon_Alexa
40353,9,LAB,Siri,http://dbpedia.org/resource/Siri
40353,9,LAB,Spotlight,http://dbpedia.org/resource/DBpedia
40353,9,LAB,SPARQL,http://dbpedia.org/resource/SPARQL
40353,10,LAB,Applied Artificial Intelligence,http://dbpedia.org/resource/Applied_Artificial_Intelligence
40353,10,LAB,spaCy,http://dbpedia.org/resource/SpaCy
40353,10,LAB,Chicago,http://dbpedia.org/resource/Chicago
40353,10,LAB,Krypton,http://dbpedia.org/resource/Krypton
40353,10,LAB,Kal El,http://dbpedia.org/resource/Superman
40353,10,LAB,Smallville,http://dbpedia.org/resource/Smallville
40353,10,LAB,Martha Kent,http://dbpedia.org/resource/Jonathan_and_Martha_Kent
40353,10,LAB,Clark,http://dbpedia.org/resource/Superman
40353,10,LAB,Metropolis,http://dbpedia.org/resource/Metropolis
40353,10,LAB,Superman,http://dbpedia.org/resource/Superman
40353,10,LAB,Lois Lane,http://dbpedia.org/resource/Lois_Lane
40353,10,LAB,Daily Planet,http://dbpedia.org/resource/Daily_Planet
40353,10,LAB,Jimmy Olsen,http://dbpedia.org/resource/Jimmy_Olsen
40353,10,LAB,Perry White,http://dbpedia.org/resource/Perry_White
40353,10,LAB,Lex Luthor,http://dbpedia.org/resource/Lex_Luthor
40353,10,LAB,Governor,http://dbpedia.org/resource/Governor
40353,11,LAB,Applied Artificial Intelligence,http://dbpedia.org/resource/Applied_Artificial_Intelligence
40353,11,LAB,VSM,http://dbpedia.org/resource/Vishisht_Seva_Medal
40353,11,LAB,Python,http://dbpedia.org/resource/Pythonidae
40353,11,LAB,tf,http://dbpedia.org/resource/Tf–idf
40353,11,LAB,scikit,http://dbpedia.org/resource/Scikit-learn
40353,11,LAB,Named Entity Recognition,http://dbpedia.org/resource/Named-entity_recognition
40353,11,LAB,Google,http://dbpedia.org/resource/Google
40353,12,LAB,Applied Artificial Intelligence,http://dbpedia.org/resource/Applied_Artificial_Intelligence
40353,12,LAB,Python,http://dbpedia.org/resource/Monty_Python
40353,12,LAB,Shakespeare,http://dbpedia.org/resource/William_Shakespeare
40353,12,LAB,Sonnet,http://dbpedia.org/resource/Sonnet_2
40353,12,LAB,PyTorch,http://dbpedia.org/resource/PyTorch
40353,12,LAB,YAML,http://dbpedia.org/resource/YAML
40353,12,LAB,Argus,http://dbpedia.org/resource/Argus_Panoptes
40353,12,LAB,Google Translate,http://dbpedia.org/resource/Google_Translate
